Customer_ID,Age,Gender,City,Annual_Income,Spending_Score,Online_Purchases,Store_Visits,Membership_Years,Preferred_Category,Avg_Basket_Value,Last_Purchase_Days
12640,20.0,Male,Pune,88907,50.0,29.0,10.0,13.0,Home Decor,8278,11.0
12641,33.0,Female,Mumbai,59474,39.0,37.0,14.0,1.0,Fashion,4112,125.0
12642,47.0,Male,Hyderabad,32561,37.0,4.0,9.0,10.0,Electronics,7786,51.0
12643,62.0,Male,Hyderabad,89081,63.0,45.0,7.0,5.0,Home Decor,5449,7.0
12644,40.0,Female,Hyderabad,105383,61.0,48.0,7.0,3.0,Fashion,3450,155.0
12645,45.0,Male,Mumbai,70500,85.0,10.0,18.0,1.0,Electronics,6187,37.0
12646,68.0,Female,Delhi,29855,92.0,0.0,16.0,6.0,Fashion,5149,5.0
12647,57.0,Male,Delhi,62054,38.0,9.0,8.0,3.0,Fashion,5911,62.0
12648,22.0,Female,Bangalore,73788,33.0,40.0,16.0,4.0,Electronics,3027,74.0
12649,37.0,Male,Delhi,49757,75.0,43.0,19.0,12.0,Electronics,379,90.0
12650,57.0,Male,Delhi,84584,45.0,25.0,15.0,9.0,Grocery,4010,79.0
12651,61.0,Female,Hyderabad,47313,44.0,32.0,15.0,2.0,Fashion,6143,55.0
12652,18.0,Female,Pune,70640,1.0,26.0,6.0,1.0,Electronics,6084,144.0
12653,47.0,Female,Delhi,64291,53.0,49.0,9.0,10.0,Grocery,4092,92.0
12654,,,,85396,,,,,,5467,
12655,37.0,Male,Mumbai,69643,33.0,1.0,7.0,12.0,Grocery,4215,56.0
12656,23.0,Female,Bangalore,65087,67.0,0.0,8.0,1.0,Grocery,4731,179.0
12657,39.0,Female,Mumbai,49928,90.0,0.0,18.0,1.0,Electronics,7524,174.0
12658,35.0,Male,Hyderabad,70869,15.0,32.0,16.0,14.0,Electronics,2332,61.0
12659,25.0,Female,Pune,63494,14.0,21.0,15.0,7.0,Fashion,8773,104.0
12660,,,,48236,,,,,,5347,
12661,49.0,Male,Mumbai,73987,54.0,38.0,1.0,4.0,Grocery,9037,78.0
12662,50.0,Female,Delhi,79099,8.0,35.0,13.0,4.0,Electronics,8722,33.0
12663,33.0,Female,Delhi,61539,54.0,20.0,12.0,2.0,Fashion,452,55.0
12664,29.0,Female,Bangalore,93289,36.0,19.0,9.0,6.0,Grocery,5367,18.0
12665,55.0,Female,Delhi,76599,84.0,35.0,2.0,10.0,Fashion,3037,140.0
12666,69.0,Female,Mumbai,37903,52.0,25.0,9.0,14.0,Grocery,4729,74.0
12667,51.0,Female,Mumbai,103434,6.0,46.0,8.0,2.0,Fashion,5914,21.0
12668,31.0,Male,Delhi,89174,97.0,30.0,5.0,12.0,Electronics,7914,97.0
12669,53.0,Female,Delhi,95045,28.0,0.0,13.0,8.0,Home Decor,2830,154.0
12670,50.0,Male,Hyderabad,80012,50.0,37.0,2.0,4.0,Home Decor,10058,149.0
12671,40.0,Male,Pune,11556,38.0,13.0,10.0,1.0,Grocery,3838,150.0
12672,67.0,Male,Bangalore,97315,30.0,25.0,6.0,7.0,Home Decor,2313,46.0
12673,62.0,Male,Mumbai,71519,81.0,45.0,7.0,6.0,Home Decor,7189,41.0
12674,19.0,Female,Bangalore,78830,73.0,41.0,3.0,12.0,Grocery,5255,5.0
12675,58.0,Female,Hyderabad,83509,92.0,6.0,14.0,14.0,Home Decor,9422,44.0
12676,38.0,Female,Mumbai,118406,54.0,11.0,16.0,6.0,Fashion,3031,144.0
12677,19.0,Male,Hyderabad,56344,71.0,23.0,6.0,11.0,Fashion,5368,163.0
12678,44.0,Female,Hyderabad,56989,46.0,18.0,8.0,3.0,Fashion,7540,5.0
12679,26.0,Female,Delhi,48724,28.0,8.0,1.0,10.0,Electronics,3308,62.0
12680,18.0,Female,Bangalore,43251,17.0,34.0,15.0,7.0,Fashion,7563,90.0
12681,28.0,Male,Bangalore,43711,48.0,3.0,17.0,6.0,Home Decor,5795,26.0
12682,20.0,Male,Delhi,23705,44.0,44.0,18.0,10.0,Home Decor,2988,61.0
12683,69.0,Female,Bangalore,80666,60.0,41.0,3.0,10.0,Fashion,7526,179.0
12684,40.0,Male,Delhi,119695,60.0,31.0,6.0,9.0,Electronics,4607,69.0
12685,43.0,Male,Mumbai,121289,5.0,45.0,17.0,3.0,Fashion,7376,50.0
12686,21.0,Female,Hyderabad,48690,69.0,5.0,13.0,3.0,Electronics,3594,125.0
12687,35.0,Male,Hyderabad,63196,78.0,27.0,17.0,4.0,Electronics,2095,36.0
12688,23.0,Male,Bangalore,100833,70.0,27.0,16.0,3.0,Fashion,4119,152.0
12689,52.0,Female,Pune,80808,7.0,39.0,17.0,4.0,Electronics,4755,30.0
12690,,,,73362,,,,,,5389,
12691,60.0,Male,Delhi,63581,17.0,41.0,16.0,1.0,Fashion,6067,176.0
12692,32.0,Male,Pune,99457,59.0,4.0,6.0,2.0,Home Decor,8919,22.0
12693,39.0,Male,Pune,43173,9.0,4.0,8.0,10.0,Electronics,4793,33.0
12694,54.0,Male,Hyderabad,82021,95.0,36.0,1.0,6.0,Grocery,8563,69.0
12695,69.0,Male,Hyderabad,78623,22.0,40.0,2.0,12.0,Fashion,7049,96.0
12696,59.0,Male,Hyderabad,71084,45.0,27.0,15.0,13.0,Grocery,4838,50.0
12697,,,,89693,,,,,,5613,
12698,64.0,Female,Pune,70843,59.0,46.0,15.0,12.0,Grocery,5791,138.0
12699,66.0,Female,Bangalore,56636,80.0,8.0,10.0,14.0,Grocery,7051,164.0
12700,59.0,Female,Delhi,72312,100.0,28.0,5.0,1.0,Home Decor,7356,114.0
12701,55.0,Female,Mumbai,30197,98.0,13.0,3.0,6.0,Fashion,2199,17.0
12702,35.0,Male,Hyderabad,85317,13.0,37.0,6.0,14.0,Home Decor,6957,91.0
12703,62.0,Female,Pune,91705,83.0,39.0,15.0,11.0,Electronics,5815,136.0
12704,52.0,Female,Delhi,53584,12.0,33.0,18.0,12.0,Fashion,5785,172.0
12705,47.0,Male,Mumbai,47637,36.0,36.0,14.0,9.0,Fashion,4734,122.0
12706,41.0,Male,Delhi,54506,10.0,48.0,10.0,8.0,Home Decor,6407,134.0
12707,59.0,Male,Delhi,68424,16.0,41.0,4.0,10.0,Electronics,6776,71.0
12708,,,,75397,,,,,,5224,
12709,31.0,Male,Bangalore,110387,19.0,17.0,7.0,13.0,Electronics,7043,165.0
12710,23.0,Female,Delhi,107227,6.0,32.0,15.0,4.0,Home Decor,3737,54.0
12711,20.0,Male,Mumbai,90788,4.0,33.0,9.0,6.0,Home Decor,5023,23.0
12712,33.0,Female,Pune,73031,30.0,27.0,15.0,11.0,Home Decor,5721,51.0
12713,24.0,Female,Pune,46826,95.0,35.0,12.0,14.0,Grocery,4381,58.0
12714,69.0,Male,Hyderabad,111990,46.0,44.0,18.0,12.0,Fashion,4338,147.0
12715,31.0,Female,Hyderabad,63808,27.0,47.0,6.0,5.0,Electronics,3140,155.0
12716,26.0,Female,Pune,77034,45.0,36.0,18.0,13.0,Electronics,5863,25.0
12717,32.0,Male,Delhi,85683,85.0,22.0,18.0,6.0,Grocery,8889,149.0
12718,38.0,Female,Delhi,71539,37.0,41.0,6.0,14.0,Home Decor,6204,123.0
12719,52.0,Female,Bangalore,98777,9.0,16.0,15.0,14.0,Electronics,4664,25.0
12720,19.0,Female,Bangalore,81384,61.0,10.0,19.0,10.0,Fashion,7631,125.0
12721,44.0,Male,Hyderabad,94715,35.0,31.0,5.0,11.0,Electronics,4931,179.0
12722,19.0,Male,Pune,81183,47.0,36.0,4.0,3.0,Home Decor,6500,71.0
12723,52.0,Male,Delhi,69052,21.0,14.0,17.0,7.0,Electronics,6120,35.0
12724,35.0,Female,Pune,71854,17.0,3.0,10.0,8.0,Home Decor,2014,70.0
12725,31.0,Male,Mumbai,68443,55.0,38.0,12.0,5.0,Fashion,5200,104.0
12726,37.0,Female,Pune,37892,88.0,29.0,5.0,5.0,Grocery,9286,178.0
12727,35.0,Male,Mumbai,44979,95.0,9.0,7.0,12.0,Home Decor,3916,143.0
12728,27.0,Female,Bangalore,88513,6.0,22.0,12.0,4.0,Home Decor,8186,152.0
12729,42.0,Male,Bangalore,38515,35.0,23.0,2.0,10.0,Electronics,7025,49.0
12730,19.0,Male,Hyderabad,59894,50.0,35.0,17.0,5.0,Grocery,4101,68.0
12731,42.0,Female,Pune,43747,37.0,4.0,13.0,12.0,Home Decor,5210,7.0
12732,50.0,Male,Pune,58557,13.0,36.0,5.0,10.0,Electronics,3084,94.0
12733,53.0,Female,Mumbai,66118,25.0,42.0,5.0,11.0,Fashion,6900,128.0
12734,48.0,Male,Bangalore,59844,96.0,18.0,12.0,8.0,Grocery,3109,81.0
12735,31.0,Male,Mumbai,34290,1.0,36.0,12.0,5.0,Electronics,6005,38.0
12736,18.0,Female,Bangalore,65361,49.0,7.0,7.0,9.0,Grocery,8856,94.0
12737,63.0,Female,Mumbai,46027,35.0,6.0,6.0,13.0,Home Decor,3906,45.0
12738,33.0,Female,Bangalore,54086,83.0,39.0,10.0,12.0,Electronics,5890,103.0
12739,63.0,Male,Mumbai,88513,53.0,12.0,19.0,13.0,Fashion,2209,137.0
12740,69.0,Female,Bangalore,93884,52.0,36.0,16.0,1.0,Fashion,5284,55.0
12741,20.0,Male,Mumbai,37225,54.0,26.0,2.0,7.0,Electronics,3174,52.0
12742,52.0,Female,Pune,109216,76.0,17.0,4.0,5.0,Electronics,5689,111.0
12743,58.0,Female,Hyderabad,57247,47.0,23.0,9.0,4.0,Grocery,4128,49.0
12744,23.0,Female,Mumbai,54974,43.0,40.0,5.0,3.0,Electronics,3218,70.0
12745,42.0,Female,Hyderabad,47708,20.0,1.0,1.0,12.0,Grocery,4925,111.0
12746,30.0,Female,Pune,71397,33.0,15.0,11.0,10.0,Home Decor,-104,131.0
12747,51.0,Female,Pune,119538,93.0,13.0,19.0,7.0,Electronics,3090,68.0
12748,25.0,Male,Bangalore,31508,16.0,16.0,3.0,12.0,Home Decor,9941,101.0
12749,38.0,Female,Hyderabad,18577,78.0,5.0,1.0,2.0,Fashion,4740,38.0
12750,51.0,Male,Delhi,76712,7.0,34.0,4.0,5.0,Grocery,4247,49.0
12751,21.0,Female,Bangalore,84233,70.0,16.0,9.0,2.0,Grocery,5945,92.0
12752,42.0,Female,Hyderabad,71316,21.0,44.0,16.0,7.0,Fashion,7318,8.0
12753,32.0,Female,Mumbai,84894,36.0,37.0,7.0,6.0,Home Decor,8500,116.0
12754,21.0,Male,Mumbai,41718,86.0,39.0,5.0,13.0,Grocery,5102,95.0
12755,,,,46378,,,,,,4820,
12756,29.0,Female,Delhi,73098,19.0,47.0,11.0,7.0,Fashion,6004,29.0
12757,49.0,Male,Mumbai,113951,25.0,37.0,14.0,12.0,Fashion,5352,79.0
12758,49.0,Female,Hyderabad,84017,67.0,48.0,17.0,9.0,Electronics,4902,177.0
12759,45.0,Female,Hyderabad,85180,100.0,20.0,12.0,13.0,Home Decor,6440,24.0
12760,30.0,Male,Mumbai,43158,53.0,34.0,19.0,2.0,Fashion,6410,149.0
12761,48.0,Male,Hyderabad,80560,98.0,22.0,5.0,9.0,Home Decor,5354,113.0
12762,31.0,Male,Hyderabad,40446,75.0,11.0,8.0,7.0,Grocery,10059,23.0
12763,37.0,Male,Pune,114193,48.0,28.0,2.0,2.0,Electronics,9048,95.0
12764,35.0,Female,Delhi,44701,42.0,26.0,17.0,10.0,Fashion,6346,156.0
12765,46.0,Male,Pune,50087,47.0,5.0,2.0,2.0,Fashion,7552,160.0
12766,23.0,Male,Delhi,33173,91.0,20.0,3.0,4.0,Fashion,3886,150.0
12767,49.0,Female,Hyderabad,72145,42.0,6.0,18.0,2.0,Grocery,5295,67.0
12768,,,,71094,,,,,,6696,
12769,60.0,Male,Hyderabad,107831,6.0,40.0,5.0,6.0,Home Decor,8025,73.0
12770,19.0,Male,Hyderabad,89410,46.0,15.0,17.0,10.0,Home Decor,3166,6.0
12771,40.0,Male,Pune,50230,66.0,4.0,14.0,14.0,Home Decor,3920,65.0
12772,36.0,Female,Pune,91834,81.0,14.0,1.0,11.0,Home Decor,5394,22.0
12773,48.0,Female,Bangalore,38912,40.0,20.0,14.0,5.0,Home Decor,8286,179.0
12774,68.0,Male,Mumbai,52041,58.0,3.0,9.0,12.0,Home Decor,5390,109.0
12775,22.0,Male,Bangalore,72961,78.0,4.0,5.0,3.0,Home Decor,7541,116.0
12776,36.0,Female,Bangalore,41702,74.0,6.0,4.0,11.0,Electronics,4917,55.0
12777,51.0,Male,Delhi,96616,33.0,34.0,1.0,1.0,Electronics,6696,170.0
12778,27.0,Male,Hyderabad,126982,62.0,35.0,3.0,9.0,Grocery,3057,19.0
12779,42.0,Male,Hyderabad,62636,12.0,14.0,11.0,8.0,Fashion,3728,108.0
12780,19.0,Male,Hyderabad,53707,96.0,27.0,16.0,6.0,Electronics,4733,129.0
12781,28.0,Male,Mumbai,66760,49.0,1.0,11.0,6.0,Fashion,2840,169.0
12782,67.0,Male,Delhi,56065,88.0,4.0,10.0,12.0,Grocery,2724,48.0
12783,48.0,Male,Delhi,76543,78.0,6.0,12.0,4.0,Electronics,4330,160.0
12784,32.0,Male,Hyderabad,36939,5.0,21.0,5.0,13.0,Grocery,2205,178.0
12785,26.0,Male,Bangalore,77962,51.0,48.0,10.0,2.0,Electronics,4869,142.0
12786,40.0,Female,Mumbai,117798,69.0,30.0,13.0,12.0,Electronics,5670,17.0
12787,36.0,Female,Bangalore,19946,32.0,31.0,19.0,4.0,Home Decor,3423,96.0
12788,26.0,Female,Pune,40783,49.0,7.0,7.0,14.0,Fashion,4390,30.0
12789,52.0,Male,Delhi,58873,97.0,40.0,16.0,2.0,Grocery,4335,121.0
12790,38.0,Male,Delhi,83547,60.0,41.0,6.0,13.0,Home Decor,8177,111.0
12791,26.0,Female,Bangalore,92259,46.0,10.0,10.0,7.0,Electronics,5320,179.0
12792,45.0,Male,Mumbai,90248,68.0,0.0,10.0,9.0,Electronics,9514,98.0
12793,63.0,Female,Delhi,27707,94.0,46.0,11.0,13.0,Grocery,4174,152.0
12794,68.0,Male,Bangalore,53141,41.0,39.0,10.0,2.0,Fashion,4170,120.0
12795,24.0,Female,Mumbai,47492,81.0,18.0,14.0,9.0,Grocery,7300,142.0
12796,33.0,Female,Bangalore,68370,67.0,43.0,15.0,9.0,Electronics,-42,34.0
12797,33.0,Female,Mumbai,70457,13.0,37.0,7.0,8.0,Home Decor,6561,111.0
12798,50.0,Male,Hyderabad,35769,100.0,41.0,13.0,1.0,Grocery,4814,86.0
12799,21.0,Female,Mumbai,59011,18.0,36.0,11.0,5.0,Home Decor,5226,161.0
12800,21.0,Male,Pune,84512,87.0,6.0,7.0,14.0,Fashion,4328,108.0
12801,56.0,Male,Hyderabad,54291,99.0,38.0,11.0,10.0,Fashion,6179,118.0
12802,,,,64994,,,,,,1307,
12803,34.0,Male,Hyderabad,112422,51.0,21.0,17.0,13.0,Fashion,3512,58.0
12804,54.0,Male,Hyderabad,119750,36.0,26.0,16.0,11.0,Home Decor,8918,18.0
12805,,,,15965,,,,,,5128,
12806,,,,72847,,,,,,2635,
12807,46.0,Female,Pune,142925,12.0,37.0,9.0,13.0,Fashion,5123,140.0
12808,69.0,Female,Bangalore,81971,5.0,47.0,10.0,11.0,Home Decor,6494,130.0
12809,53.0,Female,Delhi,70462,48.0,38.0,19.0,14.0,Fashion,5193,28.0
12810,55.0,Male,Delhi,102817,91.0,14.0,15.0,8.0,Home Decor,4774,120.0
12811,56.0,Male,Pune,75452,40.0,1.0,16.0,14.0,Home Decor,3819,123.0
12812,67.0,Male,Mumbai,87728,13.0,7.0,11.0,10.0,Fashion,2468,42.0
12813,54.0,Male,Mumbai,64742,26.0,43.0,17.0,11.0,Home Decor,1259,3.0
12814,69.0,Female,Delhi,75087,14.0,42.0,19.0,13.0,Home Decor,3337,176.0
12815,52.0,Male,Bangalore,80665,96.0,5.0,13.0,8.0,Fashion,7626,87.0
12816,24.0,Female,Pune,91638,11.0,19.0,6.0,2.0,Electronics,4150,141.0
12817,44.0,Male,Mumbai,59206,38.0,26.0,15.0,3.0,Grocery,4674,57.0
12818,45.0,Female,Mumbai,58527,80.0,44.0,16.0,13.0,Fashion,1954,131.0
12819,39.0,Male,Hyderabad,21812,57.0,22.0,4.0,10.0,Home Decor,5012,114.0
12820,,,,60321,,,,,,4193,
12821,24.0,Male,Bangalore,93825,16.0,39.0,7.0,7.0,Grocery,4333,59.0
12822,54.0,Female,Pune,81580,77.0,16.0,17.0,4.0,Home Decor,3811,28.0
12823,39.0,Male,Mumbai,45081,76.0,12.0,16.0,6.0,Home Decor,3839,26.0
12824,22.0,Female,Hyderabad,22403,82.0,3.0,2.0,8.0,Electronics,4513,84.0
12825,19.0,Female,Delhi,66439,29.0,19.0,17.0,8.0,Home Decor,4937,91.0
12826,44.0,Male,Delhi,93094,82.0,41.0,4.0,7.0,Grocery,480,65.0
12827,38.0,Female,Pune,58027,2.0,24.0,14.0,13.0,Home Decor,1638,74.0
12828,55.0,Male,Mumbai,33876,54.0,21.0,8.0,12.0,Grocery,3945,61.0
12829,32.0,Male,Pune,55262,2.0,47.0,5.0,2.0,Fashion,6844,1.0
12830,38.0,Male,Pune,78153,3.0,16.0,5.0,2.0,Fashion,2167,160.0
12831,27.0,Female,Hyderabad,505300,93.0,39.0,5.0,3.0,Grocery,24644,32.0
12832,40.0,Female,Delhi,63582,56.0,10.0,5.0,4.0,Fashion,8313,155.0
12833,56.0,Male,Bangalore,96372,72.0,24.0,3.0,1.0,Electronics,4466,141.0
12834,22.0,Male,Delhi,93601,11.0,4.0,6.0,5.0,Grocery,4102,17.0
12835,18.0,Female,Delhi,40583,76.0,20.0,1.0,14.0,Grocery,6075,156.0
12836,30.0,Female,Hyderabad,101267,32.0,25.0,8.0,7.0,Home Decor,5218,89.0
12837,38.0,Female,Bangalore,77377,4.0,15.0,13.0,12.0,Electronics,3755,52.0
12838,43.0,Male,Mumbai,39832,9.0,39.0,6.0,10.0,Home Decor,5545,114.0
12839,67.0,Male,Bangalore,114020,88.0,20.0,18.0,11.0,Electronics,3628,164.0
12840,62.0,Male,Mumbai,66860,56.0,47.0,18.0,5.0,Electronics,7752,47.0
12841,38.0,Male,Bangalore,21413,16.0,31.0,16.0,14.0,Electronics,4570,160.0
12842,35.0,Male,Pune,52343,81.0,3.0,8.0,7.0,Grocery,5846,32.0
12843,54.0,Female,Bangalore,46188,86.0,37.0,17.0,5.0,Fashion,8329,95.0
12844,62.0,Male,Hyderabad,52956,71.0,7.0,8.0,11.0,Fashion,4638,123.0
12845,49.0,Female,Mumbai,58870,10.0,8.0,15.0,10.0,Home Decor,3497,107.0
12846,53.0,Female,Delhi,63565,93.0,44.0,10.0,8.0,Home Decor,3855,128.0
12847,,,,62624,,,,,,4993,
12848,,,,67562,,,,,,4713,
12849,66.0,Male,Mumbai,84684,64.0,12.0,17.0,1.0,Electronics,4643,40.0
12850,28.0,Female,Delhi,51339,56.0,8.0,1.0,11.0,Home Decor,5699,28.0
12851,38.0,Male,Pune,99525,78.0,5.0,9.0,1.0,Home Decor,5243,81.0
12852,69.0,Male,Hyderabad,39370,78.0,26.0,14.0,12.0,Home Decor,4075,31.0
12853,43.0,Female,Delhi,85377,89.0,41.0,5.0,5.0,Home Decor,5021,119.0
12854,21.0,Male,Delhi,111081,22.0,36.0,6.0,14.0,Fashion,3620,87.0
12855,51.0,Female,Pune,65566,52.0,38.0,5.0,2.0,Fashion,4032,31.0
12856,69.0,Male,Hyderabad,74836,50.0,42.0,4.0,9.0,Grocery,334,154.0
12857,65.0,Male,Delhi,45800,47.0,23.0,16.0,2.0,Grocery,3333,4.0
12858,35.0,Male,Pune,57205,23.0,8.0,16.0,12.0,Fashion,6631,107.0
12859,57.0,Female,Hyderabad,109191,96.0,41.0,10.0,9.0,Electronics,6257,107.0
12860,52.0,Female,Bangalore,88712,90.0,10.0,14.0,10.0,Fashion,6461,107.0
12861,58.0,Male,Mumbai,80463,91.0,34.0,13.0,2.0,Electronics,5850,117.0
12862,46.0,Female,Pune,21550,76.0,28.0,4.0,4.0,Home Decor,4030,79.0
12863,69.0,Male,Mumbai,52088,83.0,7.0,14.0,3.0,Grocery,2469,23.0
12864,46.0,Female,Bangalore,113474,19.0,16.0,9.0,6.0,Electronics,4365,105.0
12865,55.0,Female,Delhi,80270,52.0,6.0,3.0,4.0,Home Decor,-1191,171.0
12866,59.0,Male,Delhi,83389,34.0,11.0,10.0,9.0,Fashion,7284,154.0
12867,38.0,Male,Hyderabad,74263,96.0,47.0,15.0,9.0,Grocery,5409,116.0
12868,59.0,Male,Pune,54675,29.0,14.0,19.0,13.0,Fashion,6709,55.0
12869,30.0,Male,Pune,78313,61.0,28.0,2.0,10.0,Home Decor,3973,175.0
12870,66.0,Male,Hyderabad,31744,85.0,44.0,2.0,14.0,Home Decor,1787,144.0
12871,58.0,Female,Mumbai,29863,35.0,49.0,9.0,9.0,Fashion,5368,58.0
12872,34.0,Female,Delhi,51618,5.0,49.0,4.0,3.0,Home Decor,5344,107.0
12873,26.0,Male,Delhi,74804,76.0,23.0,5.0,3.0,Home Decor,4725,1.0
12874,58.0,Male,Pune,30758,7.0,36.0,2.0,4.0,Electronics,5570,127.0
12875,18.0,Male,Pune,73176,41.0,13.0,7.0,9.0,Fashion,4044,173.0
12876,19.0,Female,Hyderabad,45136,2.0,10.0,19.0,14.0,Fashion,5398,94.0
12877,65.0,Male,Bangalore,48504,89.0,34.0,6.0,6.0,Grocery,5937,134.0
12878,46.0,Male,Mumbai,102489,10.0,16.0,16.0,9.0,Electronics,8351,52.0
12879,50.0,Female,Bangalore,70932,44.0,26.0,14.0,8.0,Electronics,6531,19.0
12880,27.0,Female,Bangalore,47404,70.0,43.0,12.0,7.0,Home Decor,2521,102.0
12881,67.0,Female,Pune,74670,91.0,2.0,6.0,13.0,Grocery,4220,171.0
12882,57.0,Female,Pune,33259,35.0,1.0,13.0,5.0,Grocery,3289,19.0
12883,38.0,Male,Pune,79558,62.0,3.0,15.0,13.0,Electronics,7741,39.0
12884,45.0,Female,Bangalore,97682,74.0,17.0,14.0,9.0,Grocery,4019,108.0
12885,28.0,Female,Mumbai,86543,73.0,19.0,8.0,4.0,Electronics,4472,160.0
12886,51.0,Male,Pune,123942,20.0,20.0,11.0,14.0,Grocery,4776,65.0
12887,,,,21540,,,,,,5805,
12888,,,,73174,,,,,,2620,
12889,25.0,Female,Delhi,36412,72.0,1.0,6.0,4.0,Home Decor,4978,74.0
12890,66.0,Male,Mumbai,65669,54.0,25.0,19.0,7.0,Home Decor,6877,164.0
12891,32.0,Female,Pune,70038,95.0,18.0,3.0,4.0,Grocery,4342,155.0
12892,34.0,Female,Hyderabad,126996,80.0,41.0,1.0,11.0,Home Decor,8657,72.0
12893,40.0,Female,Pune,68505,28.0,27.0,15.0,1.0,Fashion,3231,152.0
12894,41.0,Male,Bangalore,68039,70.0,28.0,15.0,10.0,Fashion,3990,148.0
12895,,,,95128,,,,,,6548,
12896,36.0,Male,Mumbai,68679,92.0,42.0,11.0,4.0,Electronics,5065,9.0
12897,22.0,Male,Bangalore,115778,11.0,27.0,1.0,3.0,Home Decor,4542,120.0
12898,49.0,Male,Pune,86742,42.0,40.0,10.0,3.0,Grocery,2761,167.0
12899,61.0,Female,Delhi,90712,23.0,47.0,11.0,9.0,Fashion,3833,114.0
12900,18.0,Female,Pune,23310,30.0,25.0,7.0,8.0,Electronics,8661,1.0
12901,40.0,Female,Mumbai,119630,9.0,4.0,17.0,10.0,Home Decor,5638,11.0
12902,54.0,Male,Bangalore,53588,92.0,14.0,12.0,7.0,Electronics,6152,105.0
12903,25.0,Female,Delhi,69756,88.0,45.0,4.0,7.0,Electronics,3752,1.0
12904,30.0,Female,Hyderabad,53682,59.0,8.0,12.0,4.0,Home Decor,5389,81.0
12905,25.0,Female,Delhi,44393,28.0,31.0,3.0,3.0,Home Decor,4448,123.0
12906,40.0,Female,Delhi,39945,88.0,25.0,18.0,12.0,Fashion,2505,172.0
12907,60.0,Female,Pune,72581,79.0,36.0,12.0,4.0,Fashion,3531,51.0
12908,18.0,Male,Hyderabad,20752,33.0,14.0,19.0,6.0,Electronics,3960,17.0
12909,62.0,Male,Mumbai,63929,47.0,40.0,13.0,12.0,Electronics,9190,103.0
12910,68.0,Male,Mumbai,96444,98.0,3.0,16.0,13.0,Fashion,8741,107.0
12911,41.0,Male,Delhi,85798,22.0,35.0,8.0,14.0,Fashion,1652,120.0
12912,52.0,Female,Delhi,80810,29.0,19.0,6.0,4.0,Electronics,3347,112.0
12913,41.0,Male,Bangalore,47615,34.0,26.0,10.0,4.0,Grocery,4635,23.0
12914,34.0,Female,Hyderabad,30347,42.0,20.0,10.0,2.0,Grocery,5052,169.0
12915,22.0,Male,Delhi,96044,52.0,21.0,6.0,14.0,Grocery,4736,126.0
12916,37.0,Male,Bangalore,58776,47.0,6.0,8.0,7.0,Home Decor,8699,59.0
12917,38.0,Male,Hyderabad,67923,74.0,46.0,18.0,6.0,Fashion,4055,106.0
12918,57.0,Female,Mumbai,65060,51.0,30.0,17.0,2.0,Grocery,8631,94.0
12919,48.0,Female,Bangalore,86809,45.0,16.0,10.0,5.0,Grocery,6923,25.0
12920,63.0,Male,Hyderabad,116082,94.0,49.0,2.0,6.0,Fashion,4874,145.0
12921,53.0,Female,Bangalore,106559,75.0,6.0,12.0,5.0,Home Decor,3710,110.0
12922,28.0,Male,Delhi,11694,34.0,18.0,10.0,4.0,Grocery,3680,19.0
12923,69.0,Male,Pune,62286,21.0,27.0,9.0,11.0,Home Decor,8885,82.0
12924,32.0,Male,Mumbai,36331,13.0,9.0,16.0,11.0,Home Decor,6442,46.0
12925,36.0,Female,Delhi,93460,54.0,26.0,7.0,9.0,Electronics,5589,35.0
12926,24.0,Male,Delhi,70099,25.0,12.0,9.0,3.0,Fashion,608,23.0
12927,68.0,Male,Hyderabad,85153,21.0,1.0,6.0,11.0,Electronics,4011,109.0
12928,45.0,Male,Bangalore,60146,1.0,21.0,10.0,2.0,Grocery,4260,44.0
12929,68.0,Female,Mumbai,44015,58.0,19.0,7.0,9.0,Electronics,5435,9.0
12930,60.0,Male,Delhi,48292,69.0,42.0,18.0,8.0,Fashion,4726,160.0
12931,22.0,Female,Hyderabad,31674,86.0,4.0,11.0,9.0,Home Decor,4232,90.0
12932,22.0,Male,Mumbai,38409,71.0,5.0,1.0,10.0,Home Decor,5643,93.0
12933,47.0,Female,Bangalore,33142,13.0,34.0,19.0,11.0,Grocery,6798,42.0
12934,49.0,Male,Delhi,44107,52.0,0.0,5.0,3.0,Fashion,3806,147.0
12935,25.0,Male,Delhi,42693,23.0,34.0,6.0,1.0,Home Decor,3019,93.0
12936,27.0,Female,Delhi,79852,21.0,2.0,7.0,11.0,Grocery,3874,117.0
12937,55.0,Female,Mumbai,78871,6.0,35.0,4.0,1.0,Fashion,3079,127.0
12938,64.0,Male,Mumbai,79825,20.0,6.0,16.0,3.0,Fashion,4467,35.0
12939,49.0,Female,Mumbai,99374,76.0,28.0,10.0,4.0,Electronics,9007,136.0
12940,65.0,Male,Mumbai,68041,40.0,14.0,15.0,2.0,Home Decor,4320,111.0
12941,,,,50479,,,,,,2798,
12942,34.0,Male,Pune,125285,50.0,17.0,8.0,14.0,Home Decor,4115,45.0
12943,48.0,Female,Hyderabad,92641,28.0,43.0,13.0,13.0,Home Decor,8122,134.0
12944,25.0,Male,Delhi,73807,11.0,3.0,7.0,12.0,Fashion,4443,13.0
12945,57.0,Female,Hyderabad,72071,96.0,23.0,17.0,3.0,Home Decor,3383,11.0
12946,42.0,Male,Bangalore,77241,75.0,10.0,4.0,13.0,Electronics,1537,102.0
